product_id,day,execution_at,reference_bar_start,assumed_available_at,age_upper_bound_minutes,reference_price_usd,raw_path
SEI-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,0.3762,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/SEI-USD_20240923_0000_0015_60s.json
SOL-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,144.14,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/SOL-USD_20240923_0000_0015_60s.json
STX-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,1.736,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/STX-USD_20240923_0000_0015_60s.json
SUI-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,1.5859,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/SUI-USD_20240923_0000_0015_60s.json
TIA-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,5.327,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/TIA-USD_20240923_0000_0015_60s.json
UNI-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,6.644,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/UNI-USD_20240923_0000_0015_60s.json
XLM-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,0.095863,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/XLM-USD_20240923_0000_0015_60s.json
XRP-USD,2024-09-23 00:00:00+00:00,2024-09-23 00:05:00+00:00,2024-09-23 00:04:00+00:00,2024-09-23 00:05:00+00:00,1.0,0.5869,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_cross_sectional/data/raw/execution_minute_probe_v1/XRP-USD_20240923_0000_0015_60s.json
AAVE-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,172.99,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AAVE-USD_20240924_0000_0015_60s.json
ADA-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,0.3628,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ADA-USD_20240924_0000_0015_60s.json
APT-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,7.89,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/APT-USD_20240924_0000_0015_60s.json
ARB-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,0.5984,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ARB-USD_20240924_0000_0015_60s.json
ATOM-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,4.585,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ATOM-USD_20240924_0000_0015_60s.json
AVAX-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,27.31,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AVAX-USD_20240924_0000_0015_60s.json
BCH-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,342.25,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BCH-USD_20240924_0000_0015_60s.json
BTC-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,63347.59,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BTC-USD_20240924_0000_0015_60s.json
CRV-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:03:00+00:00,2024-09-24 00:04:00+00:00,2.0,0.2971,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/CRV-USD_20240924_0000_0015_60s.json
DOT-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,4.456,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DOT-USD_20240924_0000_0015_60s.json
ETH-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,2647.28,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETH-USD_20240924_0000_0015_60s.json
FET-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,1.6325,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FET-USD_20240924_0000_0015_60s.json
HBAR-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,0.05788,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/HBAR-USD_20240924_0000_0015_60s.json
ICP-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,8.728,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ICP-USD_20240924_0000_0015_60s.json
INJ-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,22.487,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/INJ-USD_20240924_0000_0015_60s.json
JASMY-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,0.02234,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/JASMY-USD_20240924_0000_0015_60s.json
LINK-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,11.388,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LINK-USD_20240924_0000_0015_60s.json
LTC-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,66.97,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LTC-USD_20240924_0000_0015_60s.json
NEAR-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,5.189,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/NEAR-USD_20240924_0000_0015_60s.json
ONDO-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,0.73137,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ONDO-USD_20240924_0000_0015_60s.json
OP-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,1.691,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/OP-USD_20240924_0000_0015_60s.json
RENDER-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,6.209,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/RENDER-USD_20240924_0000_0015_60s.json
SEI-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,0.3637,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SEI-USD_20240924_0000_0015_60s.json
SOL-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,144.64,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SOL-USD_20240924_0000_0015_60s.json
STX-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,1.8551,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/STX-USD_20240924_0000_0015_60s.json
SUI-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,1.5332,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SUI-USD_20240924_0000_0015_60s.json
TIA-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,6.617,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/TIA-USD_20240924_0000_0015_60s.json
UNI-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,6.827,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/UNI-USD_20240924_0000_0015_60s.json
XLM-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,0.096345,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XLM-USD_20240924_0000_0015_60s.json
XRP-USD,2024-09-24 00:00:00+00:00,2024-09-24 00:05:00+00:00,2024-09-24 00:04:00+00:00,2024-09-24 00:05:00+00:00,1.0,0.5848,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XRP-USD_20240924_0000_0015_60s.json
AAVE-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,165.64,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AAVE-USD_20240925_0000_0015_60s.json
ADA-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,0.388,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ADA-USD_20240925_0000_0015_60s.json
APT-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,8.12,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/APT-USD_20240925_0000_0015_60s.json
ARB-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:03:00+00:00,2024-09-25 00:04:00+00:00,2.0,0.6142,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ARB-USD_20240925_0000_0015_60s.json
ATOM-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,4.813,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ATOM-USD_20240925_0000_0015_60s.json
AVAX-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,28.38,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AVAX-USD_20240925_0000_0015_60s.json
BCH-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,348.07,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BCH-USD_20240925_0000_0015_60s.json
BTC-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,64217.81,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BTC-USD_20240925_0000_0015_60s.json
CRV-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,0.3048,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/CRV-USD_20240925_0000_0015_60s.json
DOT-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,4.636,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DOT-USD_20240925_0000_0015_60s.json
ETH-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,2650.55,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETH-USD_20240925_0000_0015_60s.json
FET-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,1.6985,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FET-USD_20240925_0000_0015_60s.json
HBAR-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,0.05757,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/HBAR-USD_20240925_0000_0015_60s.json
ICP-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,9.404,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ICP-USD_20240925_0000_0015_60s.json
INJ-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,21.798,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/INJ-USD_20240925_0000_0015_60s.json
JASMY-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,0.02298,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/JASMY-USD_20240925_0000_0015_60s.json
LINK-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,12.17,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LINK-USD_20240925_0000_0015_60s.json
LTC-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,66.64,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LTC-USD_20240925_0000_0015_60s.json
NEAR-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,5.356,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/NEAR-USD_20240925_0000_0015_60s.json
ONDO-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,0.78147,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ONDO-USD_20240925_0000_0015_60s.json
OP-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,1.736,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/OP-USD_20240925_0000_0015_60s.json
RENDER-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,6.257,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/RENDER-USD_20240925_0000_0015_60s.json
SEI-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,0.4333,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SEI-USD_20240925_0000_0015_60s.json
SOL-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,152.31,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SOL-USD_20240925_0000_0015_60s.json
STX-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,1.9536,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/STX-USD_20240925_0000_0015_60s.json
SUI-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,1.7365,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SUI-USD_20240925_0000_0015_60s.json
TIA-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,6.42,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/TIA-USD_20240925_0000_0015_60s.json
UNI-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,6.927,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/UNI-USD_20240925_0000_0015_60s.json
XLM-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,0.096804,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XLM-USD_20240925_0000_0015_60s.json
XRP-USD,2024-09-25 00:00:00+00:00,2024-09-25 00:05:00+00:00,2024-09-25 00:04:00+00:00,2024-09-25 00:05:00+00:00,1.0,0.5903,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XRP-USD_20240925_0000_0015_60s.json
AAVE-USD,2024-09-26 00:00:00+00:00,2024-09-26 00:05:00+00:00,2024-09-26 00:04:00+00:00,2024-09-26 00:05:00+00:00,1.0,164.73,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AAVE-USD_20240926_0000_0015_60s.json
ADA-USD,2024-09-26 00:00:00+00:00,2024-09-26 00:05:00+00:00,2024-09-26 00:04:00+00:00,2024-09-26 00:05:00+00:00,1.0,0.3815,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ADA-USD_20240926_0000_0015_60s.json
APT-USD,2024-09-26 00:00:00+00:00,2024-09-26 00:05:00+00:00,2024-09-26 00:04:00+00:00,2024-09-26 00:05:00+00:00,1.0,8.02,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/APT-USD_20240926_0000_0015_60s.json
ARB-USD,2024-09-26 00:00:00+00:00,2024-09-26 00:05:00+00:00,2024-09-26 00:04:00+00:00,2024-09-26 00:05:00+00:00,1.0,0.5988,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ARB-USD_20240926_0000_0015_60s.json
ATOM-USD,2024-09-26 00:00:00+00:00,2024-09-26 00:05:00+00:00,2024-09-26 00:04:00+00:00,2024-09-26 00:05:00+00:00,1.0,4.783,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ATOM-USD_20240926_0000_0015_60s.json
AVAX-USD,2024-09-26 00:00:00+00:00,2024-09-26 00:05:00+00:00,2024-09-26 00:03:00+00:00,2024-09-26 00:04:00+00:00,2.0,27.3,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AVAX-USD_20240926_0000_0015_60s.json
BCH-USD,2024-09-26 00:00:00+00:00,2024-09-26 00:05:00+00:00,2024-09-26 00:04:00+00:00,2024-09-26 00:05:00+00:00,1.0,344.01,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BCH-USD_20240926_0000_0015_60s.json
BTC-USD,2024-09-26 00:00:00+00:00,2024-09-26 00:05:00+00:00,2024-09-26 00:04:00+00:00,2024-09-26 00:05:00+00:00,1.0,63112.94,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BTC-USD_20240926_0000_0015_60s.json
CRV-USD,2024-09-26 00:00:00+00:00,2024-09-26 00:05:00+00:00,2024-09-26 00:04:00+00:00,2024-09-26 00:05:00+00:00,1.0,0.3039,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/CRV-USD_20240926_0000_0015_60s.json
DOT-USD,2024-09-26 00:00:00+00:00,2024-09-26 00:05:00+00:00,2024-09-26 00:04:00+00:00,2024-09-26 00:05:00+00:00,1.0,4.637,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DOT-USD_20240926_0000_0015_60s.json
